Time [s],Value,Parity Error,Framing Error
0.797016800000000,\xD5,,
0.797112160000000,\xDC,,
0.797207520000000,U,,
0.797302880000000,\xDC,,
0.797398240000000,\xC5,,
0.797493760000000,\xDC,,
0.797589120000000,\xD5,,
0.797684480000000,\xDC,,
0.797779840000000,U,,
0.797875200000000,\xDC,,
0.797970720000000,\x05,,
0.798066080000000,\xDC,,
0.798161440000000,\x05,,
0.798256800000000,\x94,,
0.798352160000000,\xEC,,
0.799395040000000, ,,
0.799490400000000,@,,
0.799585760000000,\xD5,,
0.799681280000000,\xC5,,
0.799776640000000,\xEB,,
0.799872000000000,\xD5,,
0.799967360000000,E,,
0.800062720000000,U,,
0.800158240000000,\xA8,,
0.800253600000000,\xC5,,
0.800348960000000,\xDC,,
0.800444320000000,\xD5,,
0.800539680000000,\xDC,,
0.800635040000000,U,,
0.800730560000000,\xDC,,
0.800825920000000,\xC5,,
0.800921280000000,\xDC,,
0.801016640000000,\xD5,,
0.801112000000000,\xDC,,
0.801207520000000,U,,
0.801302880000000,\xDC,,
0.801398240000000,\xC5,,
0.801493600000000,\xDC,,
0.801588960000000,\xD5,,
0.801684320000000,\xDC,,
0.801779840000000,U,,
0.801875200000000,\xDC,,
0.801970560000000,\x05,,
0.802065920000000,\xDC,,
0.802161280000000,\x05,,
0.802256800000000,\x94,,
0.802352160000000,\xEC,,
0.803395680000000, ,,
0.803491040000000,@,,
0.803586400000000,\xD5,,
0.803681760000000,\xC5,,
0.803777120000000,\xEB,,
0.803872480000000,\xD5,,
0.803968000000000,E,,
0.804063360000000,U,,
0.804158720000000,\xA8,,
0.804254080000000,\xC5,,
0.804349440000000,\xDC,,
0.804444800000000,\xD5,,
0.804540320000000,\xDC,,
0.804635680000000,U,,
0.804731040000000,\xDC,,
0.804826400000000,\xC5,,
0.804921760000000,\xDC,,
0.805017280000000,\xD5,,
0.805112640000000,\xDC,,
0.805208000000000,U,,
0.805303360000000,\xDC,,
0.805398720000000,\xC5,,
0.805494080000000,\xDC,,
0.805589600000000,\xD5,,
0.805684960000000,\xDC,,
0.805780320000000,U,,
0.805875680000000,\xDC,,
0.805971040000000,\x05,,
0.806066560000000,\xDC,,
0.806161920000000,\x05,,
0.806257280000000,\x94,,
0.806352640000000,\xEC,,
0.807395040000000, ,,
0.807490400000000,@,,
0.807585760000000,\xD5,,
0.807681120000000,\xC5,,
0.807776480000000,\xEB,,
0.807872000000000,\xD5,,
0.807967360000000,E,,
0.808062720000000,U,,
0.808158080000000,\xA8,,
0.808253440000000,\xC5,,
0.808348960000000,\xDC,,
0.808444320000000,\xD5,,
0.808539680000000,\xDC,,
0.808635040000000,U,,
0.808730400000000,\xDC,,
0.808825760000000,\xC5,,
0.808921280000000,\xDC,,
0.809016640000000,\xD5,,
0.809112000000000,\xDC,,
0.809207360000000,U,,
0.809302720000000,\xDC,,
0.809398240000000,\xC5,,
0.809493600000000,\xDC,,
0.809588960000000,\xD5,,
0.809684320000000,\xDC,,
0.809779680000000,U,,
0.809875040000000,\xDC,,
0.809970560000000,\x05,,
0.810065920000000,\xDC,,
0.810161280000000,\x05,,
0.810256640000000,\x94,,
0.810352000000000,\xEC,,
0.811394880000000, ,,
0.811490240000000,@,,
0.811585600000000,\xD5,,
0.811680960000000,\xC5,,
0.811776480000000,\xEB,,
0.811871840000000,\xD5,,
0.811967200000000,E,,
0.812062560000000,U,,
0.812157920000000,\xA8,,
0.812253440000000,\xC5,,
0.812348800000000,\xDC,,
0.812444160000000,\xD5,,
0.812539520000000,\xDC,,
0.812634880000000,U,,
0.812730240000000,\xDC,,
0.812825760000000,\xC5,,
0.812921120000000,\xDC,,
0.813016480000000,\xD5,,
0.813111840000000,\xDC,,
0.813207200000000,U,,
0.813302560000000,\xDC,,
0.813398080000000,\xC5,,
0.813493440000000,\xDC,,
0.813588800000000,\xD5,,
0.813684160000000,\xDC,,
0.813779520000000,U,,
0.813875040000000,\xDC,,
0.813970400000000,\x05,,
0.814065760000000,\xDC,,
0.814161120000000,\x05,,
0.814256480000000,\x94,,
0.814351840000000,\xEC,,
0.815394720000000, ,,
0.815490240000000,@,,
0.815585600000000,\xD5,,
0.815680960000000,\xC5,,
0.815776320000000,\xEB,,
0.815871680000000,\xD5,,
0.815967200000000,E,,
0.816062560000000,U,,
0.816157920000000,\xA8,,
0.816253280000000,\xC5,,
0.816348640000000,\xDC,,
0.816444000000000,\xD5,,
0.816539520000000,\xDC,,
0.816634880000000,U,,
0.816730240000000,\xDC,,
0.816825600000000,\xC5,,
0.816920960000000,\xDC,,
0.817016480000000,\xD5,,
0.817111840000000,\xDC,,
0.817207200000000,U,,
0.817302560000000,\xDC,,
0.817397920000000,\xC5,,
0.817493440000000,\xDC,,
0.817588800000000,\xD5,,
0.817684160000000,\xDC,,
0.817779520000000,U,,
0.817874880000000,\xDC,,
0.817970240000000,\x05,,
0.818065760000000,\xDC,,
0.818161120000000,\x05,,
0.818256480000000,\x94,,
0.818351840000000,\xEC,,
0.819394720000000, ,,
0.819490080000000,@,,
0.819585440000000,\xD5,,
0.819680800000000,\xC5,,
0.819776320000000,\xEB,,
0.819871680000000,\xD5,,
0.819967040000000,E,,
0.820062400000000,U,,
0.820157760000000,\xA8,,
0.820253280000000,\xC5,,
0.820348640000000,\xDC,,
0.820444000000000,\xD5,,
0.820539360000000,\xDC,,
0.820634720000000,U,,
0.820730080000000,\xDC,,
0.820825600000000,\xC5,,
0.820920960000000,\xDC,,
0.821016320000000,\xD5,,
0.821111680000000,\xDC,,
0.821207040000000,U,,
0.821302560000000,\xDC,,
0.821397920000000,\xC5,,
0.821493280000000,\xDC,,
0.821588640000000,\xD5,,
0.821684000000000,\xDC,,
0.821779520000000,U,,
0.821874880000000,\xDC,,
0.821970240000000,\x05,,
0.822065600000000,\xDC,,
0.822160960000000,\x05,,
0.822256320000000,\x94,,
0.822351840000000,\xEC,,
0.823394720000000, ,,
0.823490080000000,@,,
0.823585440000000,\xD5,,
0.823680800000000,\xC5,,
0.823776160000000,\xEB,,
0.823871520000000,\xD5,,
0.823967040000000,E,,
0.824062400000000,U,,
0.824157760000000,\xA8,,
0.824253120000000,\xC5,,
0.824348480000000,\xDC,,
0.824443840000000,\xD5,,
0.824539360000000,\xDC,,
0.824634720000000,U,,
0.824730080000000,\xDC,,
0.824825440000000,\xC5,,
0.824920800000000,\xDC,,
0.825016320000000,\xD5,,
0.825111680000000,\xDC,,
0.825207040000000,U,,
0.825302400000000,\xDC,,
0.825397760000000,\xC5,,
0.825493120000000,\xDC,,
0.825588640000000,\xD5,,
0.825684000000000,\xDC,,
0.825779360000000,U,,
0.825874720000000,\xDC,,
0.825970080000000,\x05,,
0.826065600000000,\xDC,,
0.826160960000000,\x05,,
0.826256320000000,\x94,,
0.826351680000000,\xEC,,
0.827394720000000, ,,
0.827490080000000,@,,
0.827585440000000,\xD5,,
0.827680800000000,\xC5,,
0.827776160000000,\xEB,,
0.827871520000000,\xD5,,
0.827967040000000,E,,
0.828062400000000,U,,
0.828157760000000,\xA8,,
0.828253120000000,\xC5,,
0.828348480000000,\xDC,,
0.828444000000000,\xD5,,
0.828539360000000,\xDC,,
0.828634720000000,U,,
0.828730080000000,\xDC,,
0.828825440000000,\xC5,,
0.828920800000000,\xDC,,
0.829016320000000,\xD5,,
0.829111680000000,\xDC,,
0.829207040000000,U,,
0.829302400000000,\xDC,,
0.829397760000000,\xC5,,
0.829493120000000,\xDC,,
0.829588640000000,\xD5,,
0.829684000000000,\xDC,,
0.829779360000000,U,,
0.829874720000000,\xDC,,
0.829970080000000,\x05,,
0.830065600000000,\xDC,,
0.830160960000000,\x05,,
0.830256320000000,\x94,,
0.830351680000000,\xEC,,
0.831394560000000, ,,
0.831489920000000,@,,
0.831585280000000,\xD5,,
0.831680640000000,\xC5,,
0.831776000000000,\xEB,,
0.831871520000000,\xD5,,
0.831966880000000,E,,
0.832062240000000,U,,
0.832157600000000,\xA8,,
0.832252960000000,\xC5,,
0.832348320000000,\xDC,,
0.832443840000000,\xD5,,
0.832539200000000,\xDC,,
0.832634560000000,U,,
0.832729920000000,\xDC,,
0.832825280000000,\xC5,,
0.832920800000000,\xDC,,
0.833016160000000,\xD5,,
0.833111520000000,\xDC,,
0.833206880000000,U,,
0.833302240000000,\xDC,,
0.833397600000000,\xC5,,
0.833493120000000,\xDC,,
0.833588480000000,\xD5,,
0.833683840000000,\xDC,,
0.833779200000000,U,,
0.833874560000000,\xDC,,
0.833970080000000,\x05,,
0.834065440000000,\xDC,,
0.834160800000000,\x05,,
0.834256160000000,\x94,,
0.834351520000000,\xEC,,
0.835394400000000, ,,
0.835489760000000,@,,
0.835585280000000,\xD5,,
0.835680640000000,\xC5,,
0.835776000000000,\xEB,,
0.835871360000000,\xD5,,
0.835966720000000,E,,
0.836062240000000,U,,
0.836157600000000,\xA8,,
0.836252960000000,\xC5,,
0.836348320000000,\xDC,,
0.836443680000000,\xD5,,
0.836539040000000,\xDC,,
0.836634560000000,U,,
0.836729920000000,\xDC,,
0.836825280000000,\xC5,,
0.836920640000000,\xDC,,
0.837016000000000,\xD5,,
0.837111520000000,\xDC,,
0.837206880000000,U,,
0.837302240000000,\xDC,,
0.837397600000000,\xC5,,
0.837492960000000,\xDC,,
0.837588320000000,\xD5,,
0.837683840000000,\xDC,,
0.837779200000000,U,,
0.837874560000000,\xDC,,
0.837969920000000,\x05,,
0.838065280000000,\xDC,,
0.838160800000000,\x05,,
0.838256160000000,\x94,,
0.838351520000000,\xEC,,
0.839394400000000, ,,
0.839489760000000,@,,
0.839585120000000,\xD5,,
0.839680640000000,\xC5,,
0.839776000000000,\xEB,,
0.839871360000000,\xD5,,
0.839966720000000,E,,
0.840062080000000,U,,
0.840157440000000,\xA8,,
0.840252960000000,\xC5,,
0.840348320000000,\xDC,,
0.840443680000000,\xD5,,
0.840539040000000,\xDC,,
0.840634400000000,U,,
0.840729920000000,\xDC,,
0.840825280000000,\xC5,,
0.840920640000000,\xDC,,
0.841016000000000,\xD5,,
0.841111360000000,\xDC,,
0.841206720000000,U,,
0.841302240000000,\xDC,,
0.841397600000000,\xC5,,
0.841492960000000,\xDC,,
0.841588320000000,\xD5,,
0.841683680000000,\xDC,,
0.841779200000000,U,,
0.841874560000000,\xDC,,
0.841969920000000,\x05,,
0.842065280000000,\xDC,,
0.842160640000000,\x05,,
0.842256000000000,\x94,,
0.842351520000000,\xEC,,
0.843394400000000, ,,
0.843489760000000,@,,
0.843585120000000,\xD5,,
0.843680480000000,\xC5,,
0.843775840000000,\xEB,,
0.843871200000000,\xD5,,
0.843966720000000,E,,
0.844062080000000,U,,
0.844157440000000,\xA8,,
0.844252800000000,\xC5,,
0.844348160000000,\xDC,,
0.844443520000000,\xD5,,
0.844539040000000,\xDC,,
0.844634400000000,U,,
0.844729760000000,\xDC,,
0.844825120000000,\xC5,,
0.844920480000000,\xDC,,
0.845016000000000,\xD5,,
0.845111360000000,\xDC,,
0.845206720000000,U,,
0.845302080000000,\xDC,,
0.845397440000000,\xC5,,
0.845492800000000,\xDC,,
0.845588320000000,\xD5,,
0.845683680000000,\xDC,,
0.845779040000000,U,,
0.845874400000000,\xDC,,
0.845969760000000,\x05,,
0.846065280000000,\xDC,,
0.846160640000000,\x05,,
0.846256000000000,\x94,,
0.846351360000000,\xEC,,
0.847394240000000, ,,
0.847489600000000,@,,
0.847584960000000,\xD5,,
0.847680320000000,\xC5,,
0.847775840000000,\xEB,,
0.847871200000000,\xD5,,
0.847966560000000,E,,
0.848061920000000,U,,
0.848157280000000,\xA8,,
0.848252640000000,\xC5,,
0.848348160000000,\xDC,,
0.848443520000000,\xD5,,
0.848538880000000,\xDC,,
0.848634240000000,U,,
0.848729600000000,\xDC,,
0.848825120000000,\xC5,,
0.848920480000000,\xDC,,
0.849015840000000,\xD5,,
0.849111200000000,\xDC,,
0.849206560000000,U,,
0.849301920000000,\xDC,,
0.849397440000000,\xC5,,
0.849492800000000,\xDC,,
0.849588160000000,\xD5,,
0.849683520000000,\xDC,,
0.849778880000000,U,,
0.849874400000000,\xDC,,
0.849969760000000,\x05,,
0.850065120000000,\xDC,,
0.850160480000000,\x05,,
0.850255840000000,\x94,,
0.850351200000000,\xEC,,
0.851394240000000, ,,
0.851489600000000,@,,
0.851584960000000,\xD5,,
0.851680320000000,\xC5,,
0.851775680000000,\xEB,,
0.851871200000000,\xD5,,
0.851966560000000,E,,
0.852061920000000,U,,
0.852157280000000,\xA8,,
0.852252640000000,\xC5,,
0.852348160000000,\xDC,,
0.852443520000000,\xD5,,
0.852538880000000,\xDC,,
0.852634240000000,U,,
0.852729600000000,\xDC,,
0.852824960000000,\xC5,,
0.852920480000000,\xDC,,
0.853015840000000,\xD5,,
0.853111200000000,\xDC,,
0.853206560000000,U,,
0.853301920000000,\xDC,,
0.853397280000000,\xC5,,
0.853492800000000,\xDC,,
0.853588160000000,\xD5,,
0.853683520000000,\xDC,,
0.853778880000000,U,,
0.853874240000000,\xDC,,
0.853969760000000,\x05,,
0.854065120000000,\xDC,,
0.854160480000000,\x05,,
0.854255840000000,\x94,,
0.854351200000000,\xEC,,
0.855411840000000, ,,
0.855507200000000,@,,
0.855602560000000,\xD5,,
0.855698080000000,\xC5,,
0.855793440000000,\xEB,,
0.855888800000000,\xD5,,
0.855984160000000,E,,
0.856079520000000,U,,
0.856175040000000,\xA8,,
0.856270400000000,\xC5,,
0.856365760000000,\xDC,,
0.856461120000000,\xD5,,
0.856556480000000,\xDC,,
0.856651840000000,U,,
0.856747360000000,\xDC,,
0.856842720000000,\xC5,,
0.856938080000000,\xDC,,
0.857033440000000,\xD5,,
0.857128800000000,\xDC,,
0.857224320000000,U,,
0.857319680000000,\xDC,,
0.857415040000000,\xC5,,
0.857510400000000,\xDC,,
0.857605760000000,\xD5,,
0.857701280000000,\xDC,,
0.857796640000000,U,,
0.857892000000000,\xDC,,
0.857987360000000,\x05,,
0.858082720000000,\xDC,,
0.858178080000000,\x05,,
0.858273600000000,\x94,,
0.858368960000000,\xEC,,
0.859408960000000, ,,
0.859504320000000,@,,
0.859599840000000,\xD5,,
0.859695200000000,\xC5,,
0.859790560000000,\xEB,,
0.859885920000000,\xD5,,
0.859981280000000,E,,
0.860076800000000,U,,
0.860172160000000,\xA8,,
0.860267520000000,\xC5,,
0.860362880000000,\xDC,,
0.860458240000000,\xD5,,
0.860553600000000,\xDC,,
0.860649120000000,U,,
0.860744480000000,\xDC,,
0.860839840000000,\xC5,,
0.860935200000000,\xDC,,
0.861030560000000,\xD5,,
0.861126080000000,\xDC,,
0.861221440000000,U,,
0.861316800000000,\xDC,,
0.861412160000000,\xC5,,
0.861507520000000,\xDC,,
0.861603040000000,\xD5,,
0.861698400000000,\xDC,,
0.861793760000000,U,,
0.861889120000000,\xDC,,
0.861984480000000,\x05,,
0.862079840000000,\xDC,,
0.862175360000000,\x05,,
0.862270720000000,\x94,,
0.862366080000000,\xEC,,
0.863394080000000, ,,
0.863489440000000,@,,
0.863584800000000,\xD5,,
0.863680160000000,\xC5,,
0.863775520000000,\xEB,,
0.863870880000000,\xD5,,
0.863966400000000,E,,
0.864061760000000,U,,
0.864157120000000,\xA8,,
0.864252480000000,\xC5,,
0.864347840000000,\xDC,,
0.864443360000000,\xD5,,
0.864538720000000,\xDC,,
0.864634080000000,U,,
0.864729440000000,\xDC,,
0.864824800000000,\xC5,,
0.864920160000000,\xDC,,
0.865015680000000,\xD5,,
0.865111040000000,\xDC,,
0.865206400000000,U,,
0.865301760000000,\xDC,,
0.865397120000000,\xC5,,
0.865492480000000,\xDC,,
0.865588000000000,\xD5,,
0.865683360000000,\xDC,,
0.865778720000000,U,,
0.865874080000000,\xDC,,
0.865969440000000,\x05,,
0.866064960000000,\xDC,,
0.866160320000000,\x05,,
0.866255680000000,\x94,,
0.866351040000000,\xEC,,
0.867393920000000, ,,
0.867489280000000,@,,
0.867584640000000,\xD5,,
0.867680000000000,\xC5,,
0.867775360000000,\xEB,,
0.867870880000000,\xD5,,
0.867966240000000,E,,
0.868061600000000,U,,
0.868156960000000,\xA8,,
0.868252320000000,\xC5,,
0.868347680000000,\xDC,,
0.868443200000000,\xD5,,
0.868538560000000,\xDC,,
0.868633920000000,U,,
0.868729280000000,\xDC,,
0.868824640000000,\xC5,,
0.868920160000000,\xDC,,
0.869015520000000,\xD5,,
0.869110880000000,\xDC,,
0.869206240000000,U,,
0.869301600000000,\xDC,,
0.869396960000000,\xC5,,
0.869492480000000,\xDC,,
0.869587840000000,\xD5,,
0.869683200000000,\xDC,,
0.869778560000000,U,,
0.869873920000000,\xDC,,
0.869969440000000,\x05,,
0.870064800000000,\xDC,,
0.870160160000000,\x05,,
0.870255520000000,\x94,,
0.870350880000000,\xEC,,
0.871413280000000, ,,
0.871508640000000,@,,
0.871604160000000,\xD5,,
0.871699520000000,\xC5,,
0.871794880000000,\xEB,,
0.871890240000000,\xD5,,
0.871985600000000,E,,
0.872081120000000,U,,
0.872176480000000,\xA8,,
0.872271840000000,\xC5,,
0.872367200000000,\xDC,,
0.872462560000000,\xD5,,
0.872557920000000,\xDC,,
0.872653440000000,U,,
0.872748800000000,\xDC,,
0.872844160000000,\xC5,,
0.872939520000000,\xDC,,
0.873034880000000,\xD5,,
0.873130400000000,\xDC,,
0.873225760000000,U,,
0.873321120000000,\xDC,,
0.873416480000000,\xC5,,
0.873511840000000,\xDC,,
0.873607360000000,\xD5,,
0.873702720000000,\xDC,,
0.873798080000000,U,,
0.873893440000000,\xDC,,
0.873988800000000,\x05,,
0.874084160000000,\xDC,,
0.874179680000000,\x05,,
0.874275040000000,\x94,,
0.874370400000000,\xEC,,
0.875393760000000, ,,
0.875489120000000,@,,
0.875584640000000,\xD5,,
0.875680000000000,\xC5,,
0.875775360000000,\xEB,,
0.875870720000000,\xD5,,
0.875966080000000,E,,
0.876061600000000,U,,
0.876156960000000,\xA8,,
0.876252320000000,\xC5,,
0.876347680000000,\xDC,,
0.876443040000000,\xD5,,
0.876538400000000,\xDC,,
0.876633920000000,U,,
0.876729280000000,\xDC,,
0.876824640000000,\xC5,,
0.876920000000000,\xDC,,
0.877015360000000,\xD5,,
0.877110880000000,\xDC,,
0.877206240000000,U,,
0.877301600000000,\xDC,,
0.877396960000000,\xC5,,
0.877492320000000,\xDC,,
0.877587680000000,\xD5,,
0.877683200000000,\xDC,,
0.877778560000000,U,,
0.877873920000000,\xDC,,
0.877969280000000,\x05,,
0.878064640000000,\xDC,,
0.878160160000000,\x05,,
0.878255520000000,\x94,,
0.878350880000000,\xEC,,
0.879393600000000, ,,
0.879489120000000,@,,
0.879584480000000,\xD5,,
0.879679840000000,\xC5,,
0.879775200000000,\xEB,,
0.879870560000000,\xD5,,
0.879966080000000,E,,
0.880061440000000,U,,
0.880156800000000,\xA8,,
0.880252160000000,\xC5,,
0.880347520000000,\xDC,,
0.880442880000000,\xD5,,
0.880538400000000,\xDC,,
0.880633760000000,U,,
0.880729120000000,\xDC,,
0.880824480000000,\xC5,,
0.880919840000000,\xDC,,
0.881015200000000,\xD5,,
0.881110720000000,\xDC,,
0.881206080000000,U,,
0.881301440000000,\xDC,,
0.881396800000000,\xC5,,
0.881492160000000,\xDC,,
0.881587680000000,\xD5,,
0.881683040000000,\xDC,,
0.881778400000000,U,,
0.881873760000000,\xDC,,
0.881969120000000,\x05,,
0.882064480000000,\xDC,,
0.882160000000000,\x05,,
0.882255360000000,\x94,,
0.882350720000000,\xEC,,
0.883393600000000, ,,
0.883488960000000,@,,
0.883584320000000,\xD5,,
0.883679840000000,\xC5,,
0.883775200000000,\xEB,,
0.883870560000000,\xD5,,
0.883965920000000,E,,
0.884061280000000,U,,
0.884156640000000,\xA8,,
0.884252160000000,\xC5,,
0.884347520000000,\xDC,,
0.884442880000000,\xD5,,
0.884538240000000,\xDC,,
0.884633600000000,U,,
0.884729120000000,\xDC,,
0.884824480000000,\xC5,,
0.884919840000000,\xDC,,
0.885015200000000,\xD5,,
0.885110560000000,\xDC,,
0.885205920000000,U,,
0.885301440000000,\xDC,,
0.885396800000000,\xC5,,
0.885492160000000,\xDC,,
0.885587520000000,\xD5,,
0.885682880000000,\xDC,,
0.885778400000000,U,,
0.885873760000000,\xDC,,
0.885969120000000,\x05,,
0.886064480000000,\xDC,,
0.886159840000000,\x05,,
0.886255200000000,\x94,,
0.886350720000000,\xEC,,
0.887393600000000, ,,
0.887488960000000,@,,
0.887584320000000,\xD5,,
0.887679680000000,\xC5,,
0.887775200000000,\xEB,,
0.887870560000000,\xD5,,
0.887965920000000,E,,
0.888061280000000,U,,
0.888156640000000,\xA8,,
0.888252160000000,\xC5,,
0.888347520000000,\xDC,,
0.888442880000000,\xD5,,
0.888538240000000,\xDC,,
0.888633600000000,U,,
0.888728960000000,\xDC,,
0.888824480000000,\xC5,,
0.888919840000000,\xDC,,
0.889015200000000,\xD5,,
0.889110560000000,\xDC,,
0.889205920000000,U,,
0.889301280000000,\xDC,,
0.889396800000000,\xC5,,
0.889492160000000,\xDC,,
0.889587520000000,\xD5,,
0.889682880000000,\xDC,,
0.889778240000000,U,,
0.889873760000000,\xDC,,
0.889969120000000,\x05,,
0.890064480000000,\xDC,,
0.890159840000000,\x05,,
0.890255200000000,\x94,,
0.890350560000000,\xEC,,
0.891393600000000, ,,
0.891488960000000,@,,
0.891584320000000,\xD5,,
0.891679680000000,\xC5,,
0.891775040000000,\xEB,,
0.891870400000000,\xD5,,
0.891965920000000,E,,
0.892061280000000,U,,
0.892156640000000,\xA8,,
0.892252000000000,\xC5,,
0.892347360000000,\xDC,,
0.892442720000000,\xD5,,
0.892538240000000,\xDC,,
0.892633600000000,U,,
0.892728960000000,\xDC,,
0.892824320000000,\xC5,,
0.892919680000000,\xDC,,
0.893015200000000,\xD5,,
0.893110560000000,\xDC,,
0.893205920000000,U,,
0.893301280000000,\xDC,,
0.893396640000000,\xC5,,
0.893492000000000,\xDC,,
0.893587520000000,\xD5,,
0.893682880000000,\xDC,,
0.893778240000000,U,,
0.893873600000000,\xDC,,
0.893968960000000,\x05,,
0.894064480000000,\xDC,,
0.894159840000000,\x05,,
0.894255200000000,\x94,,
0.894350560000000,\xEC,,
0.895393440000000, ,,
0.895488800000000,@,,
0.895584160000000,\xD5,,
0.895679680000000,\xC5,,
0.895775040000000,\xEB,,
0.895870400000000,\xD5,,
0.895965760000000,E,,
0.896061120000000,U,,
0.896156640000000,\xA8,,
0.896252000000000,\xC5,,
0.896347360000000,\xDC,,
0.896442720000000,\xD5,,
0.896538080000000,\xDC,,
0.896633440000000,U,,
0.896728960000000,\xDC,,
0.896824320000000,\xC5,,
0.896919680000000,\xDC,,
0.897015040000000,\xD5,,
0.897110400000000,\xDC,,
0.897205920000000,U,,
0.897301280000000,\xDC,,
0.897396640000000,\xC5,,
0.897492000000000,\xDC,,
0.897587360000000,\xD5,,
0.897682720000000,\xDC,,
0.897778240000000,U,,
0.897873600000000,\xDC,,
0.897968960000000,\x05,,
0.898064320000000,\xDC,,
0.898159680000000,\x05,,
0.898255040000000,\x94,,
0.898350560000000,\xEC,,
0.899393440000000, ,,
0.899488800000000,@,,
0.899584160000000,\xD5,,
0.899679520000000,\xC5,,
0.899774880000000,\xEB,,
0.899870400000000,\xD5,,
0.899965760000000,E,,
0.900061120000000,U,,
0.900156480000000,\xA8,,
0.900251840000000,\xC5,,
0.900347200000000,\xDC,,
0.900442720000000,\xD5,,
0.900538080000000,\xDC,,
0.900633440000000,U,,
0.900728800000000,\xDC,,
0.900824160000000,\xC5,,
0.900919680000000,\xDC,,
0.901015040000000,\xD5,,
0.901110400000000,\xDC,,
0.901205760000000,U,,
0.901301120000000,\xDC,,
0.901396480000000,\xC5,,
0.901492000000000,\xDC,,
0.901587360000000,\xD5,,
0.901682720000000,\xDC,,
0.901778080000000,U,,
0.901873440000000,\xDC,,
0.901968960000000,\x05,,
0.902064320000000,\xDC,,
0.902159680000000,\x05,,
0.902255040000000,\x94,,
0.902350400000000,\xEC,,
0.903393280000000, ,,
0.903488640000000,@,,
0.903584000000000,\xD5,,
0.903679360000000,\xC5,,
0.903774880000000,\xEB,,
0.903870240000000,\xD5,,
0.903965600000000,E,,
0.904060960000000,U,,
0.904156320000000,\xA8,,
0.904251840000000,\xC5,,
0.904347200000000,\xDC,,
0.904442560000000,\xD5,,
0.904537920000000,\xDC,,
0.904633280000000,U,,
0.904728640000000,\xDC,,
0.904824160000000,\xC5,,
0.904919520000000,\xDC,,
0.905014880000000,\xD5,,
0.905110240000000,\xDC,,
0.905205600000000,U,,
0.905301120000000,\xDC,,
0.905396480000000,\xC5,,
0.905491840000000,\xDC,,
0.905587200000000,\xD5,,
0.905682560000000,\xDC,,
0.905777920000000,U,,
0.905873440000000,\xDC,,
0.905968800000000,\x05,,
0.906064160000000,\xDC,,
0.906159520000000,\x05,,
0.906254880000000,\x94,,
0.906350400000000,\xEC,,
0.907408000000000, ,,
0.907503360000000,@,,
0.907598720000000,\xD5,,
0.907694240000000,\xC5,,
0.907789600000000,\xEB,,
0.907884960000000,\xD5,,
0.907980320000000,E,,
0.908075680000000,U,,
0.908171040000000,\xA8,,
0.908266560000000,\xC5,,
0.908361920000000,\xDC,,
0.908457280000000,\xD5,,
0.908552640000000,\xDC,,
0.908648000000000,U,,
0.908743360000000,\xDC,,
0.908838880000000,\xC5,,
0.908934240000000,\xDC,,
0.909029600000000,\xD5,,
0.909124960000000,\xDC,,
0.909220320000000,U,,
0.909315840000000,\xDC,,
0.909411200000000,\xC5,,
0.909506560000000,\xDC,,
0.909601920000000,\xD5,,
0.909697280000000,\xDC,,
0.909792640000000,U,,
0.909888160000000,\xDC,,
0.909983520000000,\x05,,
0.910078880000000,\xDC,,
